Date;USDPEN;Outright 3M;ATM VOL MID, 3M;USSOC 3M;Tasa Efectiva 3M;Tasa Implicita 3M;;;;;;
30/03/2016;3.368;3.306;0.1042;0.004095;0.41013%;0.081569572;;;;;;
29/03/2016;3.377;3.3277;0.10535;0.003965;0.39709%;0.064801613;;;;;;
28/03/2016;3.3675;3.3867;0.104025;0.003985;0.39910%;-0.018583606;;;;;;
23/03/2016;3.38;3.4373;0.10415;0.003965;0.39709%;-0.061318684;;;;;;
22/03/2016;3.4075;3.4353;0.104175;0.003925;0.39308%;-0.028173918;;;;;;
21/03/2016;3.409;3.408;0.104325;0.00384;0.38455%;0.005024274;;;;;;
18/03/2016;3.3795;3.3915;0.104125;0.00383;0.38355%;-0.010296583;;;;;;
17/03/2016;3.368;3.3863;0.104075;0.003775;0.37803%;-0.017742627;;;;;;
16/03/2016;3.3795;3.352;0.104025;0.0037;0.37051%;0.037050512;;;;;;
15/03/2016;3.356;3.4116;0.103825;0.00366;0.36650%;-0.060181095;;;;;;
14/03/2016;3.3335;3.4145;0.104075;0.003645;0.36500%;-0.088250251;;;;;;
11/03/2016;3.3605;3.406;0.104125;0.003655;0.36600%;-0.048905553;;;;;;
10/03/2016;3.427;3.4193;0.104;0.003655;0.36600%;0.012731257;;;;;;
09/03/2016;3.4415;3.4488;0.10375;0.003655;0.36600%;-0.004810746;;;;;;
08/03/2016;3.464;3.447;0.109575;0.003645;0.36500%;0.023596241;;;;;;
07/03/2016;3.4525;3.41;0.110125;0.00365;0.36550%;0.054633798;;;;;;
04/03/2016;3.4575;3.4015;0.109575;0.00365;0.36550%;0.071399171;;;;;;
03/03/2016;3.463;3.4097;0.10955;0.003635;0.36400%;0.067881915;;;;;;
02/03/2016;3.493;3.3905;0.109775;0.00364;0.36450%;0.130627282;;;;;;
01/03/2016;3.5175;3.37;0.1092;0.00365;0.36550%;0.1912455;;;;;;
29/02/2016;3.5225;3.3967;0.1096;0.00365;0.36550%;0.160806134;;;;;;
26/02/2016;3.5245;3.4645;0.109625;0.00365;0.36550%;0.075009368;;;;;;
25/02/2016;3.5275;3.48;0.10955;0.003635;0.36400%;0.059568546;;;;;;
24/02/2016;3.529;3.5085;0.109575;0.00366;0.36650%;0.027328889;;;;;;
23/02/2016;3.531;3.4905;0.1092;0.003625;0.36299%;0.051027079;;;;;;
22/02/2016;3.519;3.499;0.109575;0.003645;0.36500%;0.026794609;;;;;;
19/02/2016;3.515;3.498;0.109425;0.003645;0.36500%;0.023303311;;;;;;
18/02/2016;3.5075;3.5335;0.10945;0.003635;0.36400%;-0.02557531;;;;;;
17/02/2016;3.5035;3.5615;0.109575;0.00363;0.36349%;-0.060163156;;;;;;
16/02/2016;3.512;3.5695;0.1098;0.003635;0.36400%;-0.059483482;;;;;;
15/02/2016;3.4995;3.571;0.109575;0.003625;0.36299%;-0.074368352;;;;;;
12/02/2016;3.5065;3.5755;0.109525;0.003625;0.36299%;-0.071628397;;;;;;
11/02/2016;3.515;3.5815;0.109575;0.00362;0.36249%;-0.068864402;;;;;;
10/02/2016;3.507;3.578;0.109675;0.00362;0.36249%;-0.073696823;;;;;;
09/02/2016;3.503;3.566;0.1097;0.00361;0.36149%;-0.065450542;;;;;;
08/02/2016;3.4945;3.5563;0.109575;0.003615;0.36199%;-0.064344692;;;;;;
05/02/2016;3.4805;3.5493;0.109525;0.00363;0.36349%;-0.071949754;;;;;;
04/02/2016;3.4765;3.5445;0.109525;0.00362;0.36249%;-0.071203763;;;;;;
03/02/2016;3.4904;3.5452;0.109575;0.00364;0.36450%;-0.056986412;;;;;;
02/02/2016;3.4945;3.548;0.110575;0.00363;0.36349%;-0.055544481;;;;;;
01/02/2016;3.4825;3.555;0.110175;0.00364;0.36450%;-0.075756951;;;;;;
29/01/2016;3.4725;3.5617;0.108975;0.003635;0.36400%;-0.093187254;;;;;;
28/01/2016;3.4655;3.5538;0.10935;0.003665;0.36700%;-0.092424756;;;;;;
27/01/2016;3.465;3.5429;0.11;0.00366;0.36650%;-0.081738937;;;;;;
26/01/2016;3.4635;3.5427;0.1104;0.00368;0.36851%;-0.083102629;;;;;;
25/01/2016;3.4645;3.529;0.110825;0.003675;0.36801%;-0.067710209;;;;;;
22/01/2016;3.4475;3.5252;0.0967;0.003665;0.36700%;-0.081935881;;;;;;
21/01/2016;3.4475;3.5377;0.081025;0.00366;0.36650%;-0.094847232;;;;;;
20/01/2016;3.4455;3.5415;0.080975;0.00366;0.36650%;-0.100815476;;;;;;
19/01/2016;3.4375;3.5298;0.08105;0.00367;0.36751%;-0.097258179;;;;;;
18/01/2016;3.4335;3.522;0.080775;0.00366;0.36650%;-0.093475405;;;;;;
15/01/2016;3.4295;3.5145;0.080775;0.00365;0.36550%;-0.08997465;;;;;;
14/01/2016;3.4225;3.511;0.0812;0.00362;0.36249%;-0.09380441;;;;;;
13/01/2016;3.428;3.512;0.080925;0.003775;0.37803%;-0.088862518;;;;;;
12/01/2016;3.4235;3.5152;0.0809;0.003805;0.38104%;-0.096906169;;;;;;
11/01/2016;3.4265;3.4963;0.082;0.00385;0.38556%;-0.073939387;;;;;;
08/01/2016;3.4263;3.496;0.081275;0.003775;0.37803%;-0.073907136;;;;;;
07/01/2016;3.4235;3.495;0.0813;0.00376;0.37653%;-0.075887619;;;;;;
06/01/2016;3.4158;3.488;0.081125;0.00378;0.37854%;-0.076781094;;;;;;
05/01/2016;3.4125;3.482;0.081525;0.0038;0.38054%;-0.073969889;;;;;;
04/01/2016;3.4225;3.48;0.0706;0.00381;0.38154%;-0.06090241;;;;;;
31/12/2015;3.414;3.471;0.072175;0.00381;0.38154%;-0.060515787;;;;;;
30/12/2015;3.409;3.4765;0.07215;0.00383;0.38355%;-0.071885363;;;;;;
29/12/2015;3.406;3.4725;0.07185;0.00385;0.38556%;-0.070860793;;;;;;
28/12/2015;3.405;3.475;0.072425;0.003835;0.38405%;-0.074633122;;;;;;
24/12/2015;3.393;3.4756;0.072925;0.003865;0.38706%;-0.088211685;;;;;;
23/12/2015;3.395;3.4745;0.0703;0.00383;0.38355%;-0.084934035;;;;;;
22/12/2015;3.392;3.4645;0.0697;0.00383;0.38355%;-0.07759072;;;;;;
21/12/2015;3.3865;3.463;0.069675;0.003805;0.38104%;-0.081992861;;;;;;
18/12/2015;3.3775;3.4735;0.07385;0.003775;0.37803%;-0.102672647;;;;;;
17/12/2015;3.3785;3.466;0.073075;0.003785;0.37904%;-0.093799105;;;;;;
16/12/2015;3.3695;3.4591;0.0735;0.003775;0.37803%;-0.096250517;;;;;;
15/12/2015;3.3735;3.4563;0.073625;0.003785;0.37904%;-0.08899626;;;;;;
14/12/2015;3.3745;3.4535;0.0741;0.003735;0.37402%;-0.084999731;;;;;;
11/12/2015;3.3795;3.439;0.079175;0.003725;0.37302%;-0.063952055;;;;;;
10/12/2015;3.375;3.4408;0.073125;0.003735;0.37402%;-0.070865206;;;;;;
09/12/2015;3.374;3.455;0.073275;0.00371;0.37152%;-0.08715174;;;;;;
07/12/2015;3.377;3.4375;0.07325;0.00371;0.37152%;-0.06510271;;;;;;
04/12/2015;3.3685;3.435;0.070025;0.00371;0.37152%;-0.071782554;;;;;;
03/12/2015;3.3695;3.427;0.07075;0.00371;0.37152%;-0.061971765;;;;;;
02/12/2015;3.37;3.4278;0.074325;0.00372;0.37252%;-0.0622814;;;;;;
01/12/2015;3.3725;3.4188;0.07285;0.00374;0.37452%;-0.049534068;;;;;;
30/11/2015;3.3759;3.4228;0.072175;0.00375;0.37553%;-0.050139031;;;;;;
27/11/2015;3.373;3.4248;0.0732;0.003725;0.37302%;-0.055631485;;;;;;
26/11/2015;3.3763;3.4298;0.070025;0.00374;0.37452%;-0.05743256;;;;;;
25/11/2015;3.3783;3.4237;0.07045;0.00367;0.36751%;-0.048512315;;;;;;
24/11/2015;3.3735;3.4235;0.071575;0.003675;0.36801%;-0.053682593;;;;;;
23/11/2015;3.3792;3.4257;0.06995;0.00363;0.36349%;-0.049758378;;;;;;
20/11/2015;3.3625;3.416;0.0722;0.00362;0.36249%;-0.057786855;;;;;;
19/11/2015;3.3555;3.4177;0.070075;0.00362;0.36249%;-0.067466045;;;;;;
18/11/2015;3.359;3.4194;0.07045;0.0036;0.36049%;-0.065448706;;;;;;
17/11/2015;3.3475;3.424;0.0699;0.00353;0.35347%;-0.083189239;;;;;;
16/11/2015;3.346;3.4297;0.0704;0.003495;0.34996%;-0.090931919;;;;;;
13/11/2015;3.3365;3.427;0.07015;0.003515;0.35196%;-0.098358332;;;;;;
12/11/2015;3.3238;3.4323;0.0698;0.00352;0.35246%;-0.117475813;;;;;;
11/11/2015;3.3135;3.4365;0.076475;0.00353;0.35347%;-0.132609043;;;;;;
10/11/2015;3.3155;3.4285;0.069475;0.00352;0.35246%;-0.122377886;;;;;;
09/11/2015;3.3125;3.433;0.0695;0.003555;0.35597%;-0.130095524;;;;;;
06/11/2015;3.313;3.3925;0.07275;0.00353;0.35347%;-0.087277616;;;;;;
05/11/2015;3.3025;3.412;0.06965;0.003545;0.35497%;-0.119206487;;;;;;
04/11/2015;3.297;3.4104;0.0707;0.003525;0.35297%;-0.123433793;;;;;;
03/11/2015;3.2845;3.3923;0.0729;0.0035;0.35046%;-0.11809984;;;;;;
02/11/2015;3.288;3.3975;0.0698;0.00352;0.35246%;-0.119726925;;;;;;
30/10/2015;3.287;3.3881;0.0696;0.00352;0.35246%;-0.110999551;;;;;;
29/10/2015;3.288;3.3685;0.0712;0.003495;0.34996%;-0.08904227;;;;;;
28/10/2015;3.282;3.366;0.07475;0.0034;0.34043%;-0.093069861;;;;;;
27/10/2015;3.28;3.3552;0.07725;0.003445;0.34495%;-0.083532174;;;;;;
26/10/2015;3.274;3.3628;0.07655;0.00352;0.35246%;-0.098348749;;;;;;
23/10/2015;3.2705;3.3605;0.07445;0.003425;0.34294%;-0.099823156;;;;;;
22/10/2015;3.261;3.3505;0.073175;0.00344;0.34444%;-0.099553245;;;;;;
21/10/2015;3.26;3.3425;0.07385;0.003425;0.34294%;-0.092029876;;;;;;
20/10/2015;3.257;3.3325;0.073175;0.003375;0.33793%;-0.084505946;;;;;;
19/10/2015;3.2515;3.3368;0.0753;0.00343;0.34344%;-0.095302651;;;;;;
16/10/2015;3.2475;3.3395;0.072025;0.00346;0.34645%;-0.102627292;;;;;;
15/10/2015;3.2335;3.341;0.072325;0.0035;0.35046%;-0.11954954;;;;;;
14/10/2015;3.2395;3.3323;0.072175;0.00352;0.35246%;-0.103678923;;;;;;
13/10/2015;3.241;3.3277;0.07495;0.00332;0.33241%;-0.09722252;;;;;;
12/10/2015;3.2275;3.3205;0.07525;0.003165;0.31688%;-0.10458356;;;;;;
09/10/2015;3.212;3.323;0.07515;0.00311;0.31136%;-0.124349273;;;;;;
07/10/2015;3.224;3.3075;0.07585;0.002945;0.29483%;-0.094560894;;;;;;
06/10/2015;3.2235;3.309;0.075825;0.003045;0.30485%;-0.096671831;;;;;;
05/10/2015;3.222;3.3057;0.08455;0.002845;0.28480%;-0.094927182;;;;;;
02/10/2015;3.224;3.3015;0.0842;0.00279;0.27929%;-0.088102164;;;;;;
01/10/2015;3.233;3.3025;0.08425;0.00273;0.27328%;-0.079048557;;;;;;
30/09/2015;3.2335;3.284;0.08485;0.00261;0.26126%;-0.057650496;;;;;;
29/09/2015;3.2345;3.3;0.085125;0.002485;0.24873%;-0.074765647;;;;;;
28/09/2015;3.2365;3.3065;0.084525;0.0023;0.23020%;-0.079917167;;;;;;
25/09/2015;3.2235;3.312;0.08445;0.002255;0.22569%;-0.100650611;;;;;;
24/09/2015;3.2125;3.2766;0.08475;0.002235;0.22369%;-0.073918487;;;;;;
23/09/2015;3.2235;3.2885;0.084575;0.00225;0.22519%;-0.07467094;;;;;;
22/09/2015;3.2155;3.2847;0.08485;0.002175;0.21768%;-0.079644637;;;;;;
21/09/2015;3.1965;3.269;0.08475;0.00213;0.21317%;-0.083855553;;;;;;
18/09/2015;3.1915;3.274;0.0847;0.001975;0.19765%;-0.095263285;;;;;;
17/09/2015;3.184;3.2735;0.08465;0.001915;0.19164%;-0.103243919;;;;;;
16/09/2015;3.199;3.3015;0.084825;0.0017;0.17011%;-0.11702197;;;;;;
15/09/2015;3.212;3.3047;0.084725;0.00164;0.16410%;-0.106105878;;;;;;
14/09/2015;3.211;3.327;0.08485;0.00153;0.15309%;-0.131010833;;;;;;
11/09/2015;3.2085;3.334;0.08495;0.001485;0.14858%;-0.141005071;;;;;;
10/09/2015;3.2155;3.3161;0.08365;0.001345;0.13457%;-0.114746588;;;;;;
09/09/2015;3.224;3.3117;0.08525;0.001295;0.12956%;-0.100629785;;;;;;
08/09/2015;3.2275;3.323;0.086475;0.001285;0.12856%;-0.108950938;;;;;;
07/09/2015;3.2285;3.3075;0.086175;0.00125;0.12506%;-0.09103631;;;;;;
04/09/2015;3.215;3.2885;0.0857;0.00129;0.12906%;-0.085270524;;;;;;
03/09/2015;3.205;3.2736;0.08595;0.001315;0.13156%;-0.080015118;;;;;;
02/09/2015;3.2535;3.2691;0.08835;0.001375;0.13757%;-0.01760199;;;;;;
01/09/2015;3.2515;3.29;0.089225;0.001325;0.13257%;-0.044728576;;;;;;
31/08/2015;3.2365;3.322;0.08885;0.00135;0.13507%;-0.097826364;;;;;;
28/08/2015;3.226;3.316;0.0894;0.00134;0.13407%;-0.103023176;;;;;;
27/08/2015;3.276;3.304;0.08905;0.001325;0.13257%;-0.032188535;;;;;;
26/08/2015;3.3058;3.32;0.08875;0.001345;0.13457%;-0.015676181;;;;;;
25/08/2015;3.2885;3.336;0.0892;0.001345;0.13457%;-0.054478857;;;;;;
24/08/2015;3.278;3.3464;0.090225;0.00132;0.13207%;-0.078070812;;;;;;
21/08/2015;3.2695;3.3166;0.089125;0.001325;0.13257%;-0.054354574;;;;;;
20/08/2015;3.2598;3.328;0.0903;0.001355;0.13557%;-0.078237745;;;;;;
19/08/2015;3.2565;3.313;0.09215;0.0014;0.14007%;-0.065183235;;;;;;
18/08/2015;3.2505;3.371;0.092125;0.001355;0.13557%;-0.134326664;;;;;;
17/08/2015;3.2435;3.355;0.0916;0.001365;0.13657%;-0.12526154;;;;;;
14/08/2015;3.2415;3.3341;0.0915;0.00137;0.13707%;-0.105326654;;;;;;
13/08/2015;3.238;3.3248;0.0916;0.00138;0.13807%;-0.099166564;;;;;;
12/08/2015;3.224;3.4328;0.091625;0.001355;0.13557%;-0.220933561;;;;;;
11/08/2015;3.2188;3.4732;0.09045;0.001335;0.13357%;-0.261353766;;;;;;
10/08/2015;3.2045;3.3438;0.0903;0.00134;0.13407%;-0.155379171;;;;;;
07/08/2015;3.2025;3.3832;0.0905;0.001375;0.13757%;-0.196024309;;;;;;
06/08/2015;3.2033;3.392;0.09;0.00139;0.13907%;-0.203527757;;;;;;
05/08/2015;3.2025;3.3551;0.0915;0.00139;0.13907%;-0.168737398;;;;;;
04/08/2015;3.1945;3.3275;0.090675;0.00139;0.13907%;-0.149365725;;;;;;
03/08/2015;3.1945;3.3185;0.09035;0.001405;0.14057%;-0.140087309;;;;;;
31/07/2015;3.191;3.3243;0.090325;0.001365;0.13657%;-0.14984309;;;;;;
30/07/2015;3.194;3.3181;0.092525;0.00138;0.13807%;-0.140232572;;;;;;
24/07/2015;3.185;3.3045;0.0911;0.00136;0.13607%;-0.135817909;;;;;;
23/07/2015;3.1885;3.291;0.089875;0.001395;0.13957%;-0.117652029;;;;;;
22/07/2015;3.1885;3.281;0.0915;0.001385;0.13857%;-0.106854617;;;;;;
21/07/2015;3.181;3.2605;0.08985;0.00139;0.13907%;-0.092761603;;;;;;
20/07/2015;3.1815;3.26;0.09015;0.00139;0.13907%;-0.091633991;;;;;;
17/07/2015;3.1825;3.265;0.091575;0.0014;0.14007%;-0.096040834;;;;;;
16/07/2015;3.1765;3.248;0.090125;0.001405;0.14057%;-0.083903059;;;;;;
15/07/2015;3.1795;3.2435;0.09025;0.001415;0.14158%;-0.075314332;;;;;;
14/07/2015;3.1795;3.2395;0.09035;0.00139;0.13907%;-0.070762036;;;;;;
13/07/2015;3.179;3.2315;0.0909;0.001395;0.13957%;-0.062111511;;;;;;
10/07/2015;3.1765;3.239;0.091275;0.00141;0.14107%;-0.073673915;;;;;;
09/07/2015;3.181;3.2305;0.090675;0.001425;0.14258%;-0.058556081;;;;;;
08/07/2015;3.1825;3.2335;0.09085;0.001975;0.19765%;-0.059757868;;;;;;
07/07/2015;3.1845;3.2275;0.091375;0.001985;0.19865%;-0.050353723;;;;;;
06/07/2015;3.177;3.2194;0.090125;0.00189;0.18913%;-0.049855359;;;;;;
03/07/2015;3.1765;3.2245;0.0918;0.00192;0.19214%;-0.056418193;;;;;;
02/07/2015;3.1715;3.223;0.09175;0.001885;0.18863%;-0.060631283;;;;;;
01/07/2015;3.1775;3.218;0.0922;0.001825;0.18262%;-0.04766338;;;;;;
30/06/2015;3.1795;3.2231;0.0926;0.00181;0.18112%;-0.051306135;;;;;;
29/06/2015;3.178;3.22;0.092275;0.00185;0.18513%;-0.049405398;;;;;;
26/06/2015;3.1725;3.219;0.09275;0.00181;0.18112%;-0.054833084;;;;;;
25/06/2015;3.1695;3.208;0.0926;0.001765;0.17662%;-0.045464804;;;;;;
24/06/2015;3.172;3.222;0.0937;0.00175;0.17511%;-0.058998275;;;;;;
23/06/2015;3.1805;3.224;0.09335;0.00173;0.17311%;-0.051248154;;;;;;
22/06/2015;3.172;3.2255;0.095975;0.00181;0.18112%;-0.063019776;;;;;;
19/06/2015;3.1685;3.2175;0.09495;0.00175;0.17511%;-0.057892475;;;;;;
18/06/2015;3.164;3.214;0.09285;0.00166;0.16610%;-0.059230587;;;;;;
17/06/2015;3.1635;3.2145;0.09495;0.0016;0.16010%;-0.06046629;;;;;;
16/06/2015;3.163;3.226;0.09365;0.00159;0.15909%;-0.074386444;;;;;;
15/06/2015;3.161;3.22;0.093;0.00156;0.15609%;-0.069852413;;;;;;
12/06/2015;3.1555;3.221;0.0948;0.00157;0.15709%;-0.077446529;;;;;;
11/06/2015;3.1535;3.2125;0.09385;0.00156;0.15609%;-0.07001453;;;;;;
10/06/2015;3.155;3.2168;0.0936;0.00145;0.14508%;-0.073317788;;;;;;
09/06/2015;3.1545;3.2125;0.0902;0.00156;0.15609%;-0.068834345;;;;;;
08/06/2015;3.1555;3.225;0.0868;0.00151;0.15109%;-0.082070086;;;;;;
05/06/2015;3.1545;3.216;0.0814;0.001475;0.14758%;-0.072960087;;;;;;
04/06/2015;3.1432;3.2095;0.07765;0.00144;0.14408%;-0.078779032;;;;;;
03/06/2015;3.151;3.1969;0.0688;0.00143;0.14308%;-0.054855228;;;;;;
02/06/2015;3.1575;3.2075;0.06895;0.00141;0.14107%;-0.059586134;;;;;;
01/06/2015;3.1575;3.205;0.0688;0.0014;0.14007%;-0.05665792;;;;;;
29/05/2015;3.1568;3.204;0.0669;0.001435;0.14358%;-0.056283947;;;;;;
28/05/2015;3.1565;3.199;0.0689;0.00139;0.13907%;-0.050773665;;;;;;
27/05/2015;3.1545;3.199;0.0691;0.00141;0.14107%;-0.053158218;;;;;;
26/05/2015;3.1525;3.1975;0.0689;0.00136;0.13607%;-0.053831014;;;;;;
25/05/2015;3.1515;3.199;0.06765;0.00133;0.13307%;-0.056830385;;;;;;
22/05/2015;3.1475;3.2;0.06775;0.001345;0.13457%;-0.062768083;;;;;;
21/05/2015;3.1455;3.2;0.068;0.00137;0.13707%;-0.065124612;;;;;;
20/05/2015;3.154;3.188;0.06715;0.001375;0.13757%;-0.040664408;;;;;;
19/05/2015;3.155;3.1965;0.0669;0.00135;0.13507%;-0.049647289;;;;;;
18/05/2015;3.1515;3.2075;0.0675;0.001355;0.13557%;-0.066765136;;;;;;
15/05/2015;3.1455;3.2085;0.06465;0.00135;0.13507%;-0.075010544;;;;;;
14/05/2015;3.1485;3.2024;0.0672;0.00135;0.13507%;-0.064381758;;;;;;
13/05/2015;3.1518;3.202;0.06675;0.001345;0.13457%;-0.059988163;;;;;;
12/05/2015;3.154;3.1985;0.06705;0.001335;0.13357%;-0.053237556;;;;;;
11/05/2015;3.152;3.1975;0.0669;0.00132;0.13207%;-0.054468946;;;;;;
08/05/2015;3.1445;3.1935;0.0667;0.001315;0.13156%;-0.058739752;;;;;;
07/05/2015;3.1505;3.1915;0.0669;0.00131;0.13106%;-0.049160153;;;;;;
06/05/2015;3.1505;3.205;0.0672;0.00131;0.13106%;-0.065079607;;;;;;
05/05/2015;3.149;3.205;0.06665;0.001325;0.13257%;-0.066844861;;;;;;
04/05/2015;3.149;3.2013;0.06685;0.00132;0.13207%;-0.062527972;;;;;;
30/04/2015;3.1305;3.198;0.0677;0.00132;0.13207%;-0.080579529;;;;;;
29/04/2015;3.1205;3.2;0.06775;0.00134;0.13407%;-0.094520356;;;;;;
28/04/2015;3.1245;3.2057;0.067;0.001305;0.13056%;-0.096356209;;;;;;
27/04/2015;3.1345;3.2075;0.06695;0.001315;0.13156%;-0.08677574;;;;;;
24/04/2015;3.134;3.2087;0.070975;0.001335;0.13357%;-0.088704559;;;;;;
23/04/2015;3.1335;3.1985;0.06455;0.001325;0.13257%;-0.077622457;;;;;;
22/04/2015;3.1305;3.1985;0.066775;0.00133;0.13307%;-0.081145116;;;;;;
21/04/2015;3.1315;3.2;0.066275;0.00132;0.13207%;-0.081703509;;;;;;
20/04/2015;3.128;3.201;0.06655;0.00133;0.13307%;-0.086934787;;;;;;
17/04/2015;3.124;3.2005;0.068875;0.00133;0.13307%;-0.09102845;;;;;;
16/04/2015;3.1245;3.2032;0.06765;0.00136;0.13607%;-0.093481998;;;;;;
15/04/2015;3.1248;3.178;0.06695;0.00136;0.13607%;-0.064025811;;;;;;
14/04/2015;3.1205;3.178;0.0671;0.00134;0.13407%;-0.069185729;;;;;;
13/04/2015;3.1233;3.1634;0.06555;0.00134;0.13407%;-0.048474962;;;;;;
10/04/2015;3.1195;3.1641;0.06805;0.00139;0.13907%;-0.053887629;;;;;;
09/04/2015;3.1165;3.1768;0.06585;0.00136;0.13607%;-0.072530645;;;;;;
08/04/2015;3.104;3.1775;0.0679;0.00136;0.13607%;-0.088125327;;;;;;
07/04/2015;3.0995;3.1745;0.068;0.00137;0.13707%;-0.089960761;;;;;;
06/04/2015;3.094;3.1725;0.07105;0.00135;0.13507%;-0.094140354;;;;;;
03/04/2015;3.09;3.175;0.06805;0.00137;0.13707%;-0.101632813;;;;;;
02/04/2015;3.09;3.1705;0.065775;0.00134;0.13407%;-0.096548705;;;;;;
01/04/2015;3.0975;3.17;0.068;0.001345;0.13457%;-0.087165093;;;;;;
31/03/2015;3.0965;3.171;0.0712;0.0013;0.13006%;-0.089533732;;;;;;
30/03/2015;3.0965;3.1755;0.06795;0.00131;0.13106%;-0.094674607;;;;;;
27/03/2015;3.0925;3.169;0.06825;0.001295;0.12956%;-0.091944911;;;;;;
26/03/2015;3.0815;3.1765;0.065775;0.00129;0.12906%;-0.113225085;;;;;;
25/03/2015;3.078;3.174;0.071825;0.00129;0.12906%;-0.114462572;;;;;;
24/03/2015;3.0685;3.1715;0.071175;0.00129;0.12906%;-0.1225835;;;;;;
23/03/2015;3.0755;3.1535;0.06785;0.00128;0.12806%;-0.094168556;;;;;;
20/03/2015;3.084;3.149;0.07155;0.00128;0.12806%;-0.07886636;;;;;;
19/03/2015;3.0995;3.1365;0.0682;0.00129;0.12906%;-0.045127151;;;;;;
18/03/2015;3.0935;3.1465;0.067475;0.00128;0.12806%;-0.064496654;;;;;;
17/03/2015;3.0985;3.1465;0.0674;0.001275;0.12756%;-0.058438494;;;;;;
16/03/2015;3.0965;3.1425;0.0679;0.00128;0.12806%;-0.056071715;;;;;;
13/03/2015;3.097;3.1427;0.067975;0.00128;0.12806%;-0.05570231;;;;;;
12/03/2015;3.099;3.144;0.0679;0.00126;0.12606%;-0.054844469;;;;;;
11/03/2015;3.0965;3.126;0.067475;0.00128;0.12806%;-0.035983981;;;;;;
10/03/2015;3.0985;3.126;0.069;0.00128;0.12806%;-0.033490972;;;;;;
09/03/2015;3.0965;3.115;0.0675;0.00132;0.13207%;-0.022255667;;;;;;
06/03/2015;3.0955;3.1165;0.067825;0.0013;0.13006%;-0.025416174;;;;;;
05/03/2015;3.0945;3.1175;0.06575;0.0013;0.13006%;-0.027923172;;;;;;
04/03/2015;3.0935;3.123;0.0674;0.00128;0.12806%;-0.03601927;;;;;;
03/03/2015;3.0915;3.1515;0.067775;0.00128;0.12806%;-0.072821045;;;;;;
02/03/2015;3.0935;3.1445;0.068575;0.001275;0.12756%;-0.062119033;;;;;;
27/02/2015;3.0925;3.1405;0.06865;0.00127;0.12706%;-0.058554663;;;;;;
26/02/2015;3.0925;3.1523;0.06625;0.001295;0.12956%;-0.072548975;;;;;;
25/02/2015;3.0925;3.1527;0.06865;0.00125;0.12506%;-0.073061268;;;;;;
24/02/2015;3.0925;3.164;0.069;0.001235;0.12356%;-0.086246182;;;;;;
23/02/2015;3.093;3.1665;0.068525;0.001265;0.12656%;-0.088511893;;;;;;
20/02/2015;3.0845;3.1695;0.069475;0.00127;0.12706%;-0.101894119;;;;;;
19/02/2015;3.0855;3.1595;0.067325;0.00124;0.12406%;-0.08931705;;;;;;
18/02/2015;3.086;3.151;0.06985;0.001295;0.12956%;-0.078803255;;;;;;
17/02/2015;3.0835;3.142;0.0693;0.00125;0.12506%;-0.071260597;;;;;;
16/02/2015;3.0855;3.141;0.0698;0.00126;0.12606%;-0.06765299;;;;;;
13/02/2015;3.0815;3.138;0.069475;0.00126;0.12606%;-0.068926307;;;;;;
12/02/2015;3.069;3.14;0.067275;0.00125;0.12506%;-0.086282917;;;;;;
11/02/2015;3.0838;3.1395;0.0705;0.00123;0.12306%;-0.067954816;;;;;;
10/02/2015;3.0845;3.136;0.069325;0.00122;0.12206%;-0.062945953;;;;;;
09/02/2015;3.0665;3.137;0.069325;0.00124;0.12406%;-0.08577679;;;;;;
06/02/2015;3.069;3.1355;0.069275;0.00124;0.12406%;-0.081035415;;;;;;
05/02/2015;3.0588;3.1355;0.068875;0.00123;0.12306%;-0.093200638;;;;;;
04/02/2015;3.0605;3.1285;0.067275;0.00122;0.12206%;-0.083030994;;;;;;
03/02/2015;3.0555;3.131;0.06945;0.00121;0.12105%;-0.091923789;;;;;;
02/02/2015;3.063;3.1267;0.06955;0.00123;0.12306%;-0.077901676;;;;;;
30/01/2015;3.059;3.124;0.06975;0.00119;0.11905%;-0.079570476;;;;;;
29/01/2015;3.0435;3.124;0.067825;0.00122;0.12206%;-0.098057437;;;;;;
28/01/2015;3.0333;3.124;0.0678;0.00122;0.12206%;-0.110087887;;;;;;
27/01/2015;3.0235;3.1085;0.06965;0.00123;0.12306%;-0.103871055;;;;;;
26/01/2015;3.0255;3.1215;0.0693;0.00124;0.12406%;-0.116363364;;;;;;
23/01/2015;3.019;3.123;0.06935;0.00122;0.12206%;-0.125631962;;;;;;
22/01/2015;3.006;3.106;0.067525;0.00123;0.12306%;-0.121616439;;;;;;
21/01/2015;3.0075;3.1102;0.069075;0.00123;0.12306%;-0.124606382;;;;;;
20/01/2015;3.0105;3.097;0.068675;0.00124;0.12406%;-0.106019293;;;;;;
19/01/2015;3.011;3.0975;0.0686;0.00123;0.12306%;-0.106011645;;;;;;
16/01/2015;3.0143;3.0935;0.068725;0.00129;0.12906%;-0.097378732;;;;;;
15/01/2015;3.0028;3.103;0.066875;0.00129;0.12906%;-0.121910718;;;;;;
14/01/2015;2.9965;3.1025;0.06695;0.00131;0.13106%;-0.128677758;;;;;;
13/01/2015;2.9885;3.0605;0.0682;0.00128;0.12806%;-0.08966904;;;;;;
12/01/2015;2.9815;3.058;0.06895;0.00129;0.12906%;-0.095206483;;;;;;
